primary_type,subtype,lat,lon,name,amenity,building,access,leisure,fee,parking
transport,parking,52.2891606,20.9402043,,parking,,yes,,no,street_side
transport,parking,52.2905301,20.9356468,,parking_space,,yes,,no,surface
transport,parking,52.2902492,20.9352695,,parking_space,,yes,,no,surface
transport,parking,52.2899697,20.9348869,,parking_space,,yes,,no,surface
transport,parking,52.2957536,20.9399815,,parking,,yes,,no,street_side
transport,parking,52.2954702,20.9381639,,parking,,yes,,no,street_side
transport,parking,52.2956541,20.9378994,,parking,,yes,,no,street_side
transport,parking,52.2959023,20.9375554,,parking,,yes,,no,street_side
transport,parking,52.2156632,20.7717057,,parking,,customers,,no,surface
transport,parking,52.2251337,21.2214071,,parking,,,,,surface
transport,parking,52.4423892,21.137779,,parking,,,,,
transport,parking,52.3592407,21.2590761,,parking,,,,,
transport,parking,52.0735532,21.0274578,,parking,,,,yes,street_side
transport,parking,52.2772693,21.0850773,,parking,,yes,,no,street_side
transport,parking,52.2773501,21.0850238,,parking,,yes,,no,street_side
transport,parking,52.2764205,21.0827869,,parking,,yes,,no,street_side
transport,parking,52.2766357,21.083288,,parking,,yes,,no,street_side
transport,parking,52.252545,20.9014871,,parking,,,,,
transport,parking,52.2532413,20.9019181,,parking,,,,,
transport,parking,52.2537028,20.9025341,,parking,,,,,
transport,parking,52.2647554,20.916883,,parking,garages,,,,
transport,parking,52.2646965,20.9170603,,parking,,,,,
transport,parking,52.247534,20.845147,,parking,,customers,,no,surface
transport,parking,52.2475535,20.8456689,,parking,,customers,,no,surface
transport,parking,52.2475224,20.8448779,,parking,,yes,,no,surface
transport,parking,52.2566436,20.8961028,,parking,,,,,
transport,parking,52.2508925,20.8955924,,parking,,,,,
transport,parking,52.2569955,20.8960614,,parking,,,,,
transport,parking,52.257008,20.8965553,,parking,,,,,
transport,parking,52.2516959,20.907106,,parking,,,,,
transport,parking,52.0734539,21.028134,,parking,,,,yes,street_side
transport,parking,52.0739002,21.0255557,,parking,,private,,no,surface
transport,parking,52.0756146,21.0299415,,parking,,private,,,surface
transport,parking,52.0725956,21.0128006,,parking,,no,,no,street_side
transport,parking,52.0730222,21.0126842,,parking,,no,,no,street_side
transport,parking,52.066554,21.0207204,,parking,,yes,,no,street_side
transport,parking,52.2739119,21.0771323,,parking,,,,no,surface
transport,parking,52.275238,20.929015,,parking,,,,,street_side
transport,parking,52.2752624,20.9288623,,parking,,,,,street_side
transport,parking,52.259989,20.9114392,,parking,,private,,,
transport,parking,52.2722545,20.914909,,parking,,yes,,no,surface
transport,parking,52.2646292,20.9284612,,parking,,yes,,no,surface
transport,parking,52.2648816,20.9276293,,parking,,,,,
transport,parking,52.0584612,21.3933276,,parking,,,,,surface
transport,parking,52.2154519,20.8835356,,parking,,customers,,no,surface
transport,parking,52.2154792,20.8857044,,parking,,,,,
transport,parking,52.4427381,21.0584954,,parking,,,,,
transport,parking,52.4416564,21.0573457,,parking,,,,,
transport,parking,52.4425681,21.0555785,,parking,,,,,
transport,parking,52.4420909,21.0589922,,parking,,,,,
transport,parking,52.4420017,21.0586302,,parking,,,,,
transport,parking,52.4415234,21.0608133,,parking,,,,,
transport,parking,52.4324377,21.0298101,,parking,,,,,
transport,parking,52.4181274,21.1790592,,parking,,,,,
transport,parking,52.4016189,21.1702904,,parking,,,,,
transport,parking,52.4222977,21.1777109,,parking,,,,,
transport,parking,52.0972784,21.1363447,,parking,,,,,surface
transport,parking,52.0794668,21.0826808,,parking,,,,,surface
transport,parking,52.0828449,21.1191889,,parking,,,,,street_side
transport,parking,52.2313859,21.0735046,,parking,,,,,
transport,parking,52.2301009,21.0756093,,parking,,private,,,
transport,parking,52.2219474,21.0823473,,parking,,,,,
transport,parking,52.2215568,21.083483,,parking,,,,,
transport,parking,52.2212978,21.0873607,,parking,,private,,yes,surface
transport,parking,52.2226378,21.0855632,,parking,,private,,,street_side
transport,parking,52.389693,21.2008293,,parking,,,,,
transport,parking,52.3895467,21.2012544,,parking,,,,,
transport,parking,52.3898145,21.2004325,,parking,,,,,
transport,parking,52.0666314,21.0185109,,parking,,yes,,no,surface
transport,parking,52.0889751,21.1222587,,parking,,,,,surface
transport,parking,52.4213173,21.1766853,,parking,,,,,
transport,parking,52.4163892,21.1789707,,parking,,,,,
transport,parking,52.4143983,21.1761629,,parking,,,,,
transport,parking,52.167902,20.8913133,,parking,,,,,surface
transport,parking,52.3997511,21.1673453,,parking,,,,,
transport,parking,52.4183944,21.1815458,,parking,,,,,
transport,parking,52.4186479,21.181882,,parking,,,,,
transport,parking,52.2366856,21.1574465,,parking,,yes,,no,surface
transport,parking,52.236778,21.1067489,,parking,,yes,,no,street_side
transport,parking,52.2465313,21.0107395,,parking,,private,,,surface
transport,parking,52.2463932,21.0107735,,parking,,private,,,street_side
transport,parking,52.2471305,21.0714811,,parking,,permissive,,no,surface
transport,parking,52.1582943,21.0278249,,parking,,private,,no,surface
transport,parking,52.1583918,21.0300927,,parking,,yes,,no,surface
transport,parking,52.1576012,21.0296032,,parking_space,,yes,,no,surface
transport,parking,52.241147,21.0233263,,parking,,private,,,street_side
transport,parking,52.2412279,21.0232676,,parking,,private,,,street_side
transport,parking,52.1255575,21.1980833,,parking,,,,,surface
transport,parking,52.1637271,21.0292021,,parking,,,,,street_side
transport,parking,52.1079832,21.2590908,,parking,,yes,,no,street_side
transport,parking,52.1086769,21.2583446,,parking,,yes,,no,street_side
transport,parking,52.3274516,21.0391713,,parking,,,,,
transport,parking,52.1270025,21.3116752,,parking,,,,,
transport,parking,52.1294533,21.3204624,,parking,,,,,surface
transport,parking,52.2364628,20.9732601,,parking,,yes,,yes,surface
transport,parking,52.0991629,21.2688112,,parking,,customers,,no,surface
transport,parking,52.0989588,21.2610401,,parking,,private,,,surface
transport,parking,52.2912937,20.9340181,,parking_space,,,,,surface
transport,parking,52.2904553,20.9338488,,parking,,,,,street_side
transport,parking,52.0978825,21.2733696,,parking,,private,,,surface
transport,parking,52.1740578,21.0021282,,parking,,private,,,surface
transport,parking,52.1739485,21.0016153,,parking,,private,,,surface
transport,parking,52.1802779,20.8869965,,parking,,,,,
transport,parking,52.1560352,20.962866,,parking,,,,,street_side
transport,parking,52.3289691,20.943374,,parking,,yes,,no,street_side
transport,parking,52.3289633,20.9429825,,parking,,yes,,no,street_side
transport,parking,52.2462804,21.0069763,,parking,,,,,
transport,parking,52.325637,20.9455809,,parking,,yes,,no,street_side
transport,parking,52.3256544,20.9458049,,parking,,yes,,no,street_side
transport,parking,52.3256362,20.9457817,,parking,,yes,,no,street_side
transport,parking,52.325496,20.9455815,,parking,,yes,,no,street_side
transport,parking,52.3254907,20.9455656,,parking,,yes,,no,street_side
transport,parking,52.3254965,20.9454562,,parking,,yes,,no,street_side
transport,parking,52.3269213,20.9479525,,parking,,private,,,street_side
transport,parking,52.3267811,20.948277,,parking,,private,,,street_side
transport,parking,52.3280808,20.9457122,,parking,,customers,,no,street_side
transport,parking,52.3271998,20.9470909,,parking,,private,,,street_side
transport,parking,52.3270352,20.9478215,,parking,,private,,,street_side
transport,parking,52.3269639,20.9475773,,parking,,private,,,street_side
transport,parking,52.231739,20.9666321,,parking_space,,yes,,yes,surface
transport,parking,52.0985762,21.2731521,,parking,,yes,,no,street_side
transport,parking,52.0982578,21.2728841,,parking,,yes,,no,street_side
transport,parking,52.097916,21.272611,,parking,,yes,,no,street_side
transport,parking,52.0976188,21.2723646,,parking,,yes,,no,street_side
transport,parking,52.0974417,21.2722069,,parking,,yes,,no,street_side
transport,parking,52.0972894,21.2720967,,parking,,yes,,no,street_side
transport,parking,52.0988033,21.2733492,,parking,,yes,,no,street_side
transport,parking,52.0988891,21.2734165,,parking,,yes,,no,street_side
transport,parking,52.0991089,21.2736037,,parking,,yes,,no,street_side
transport,parking,52.0995731,21.2740152,,parking,,yes,,no,street_side
transport,parking,52.1777099,21.0437882,,parking,,yes,,no,surface
transport,parking,52.1562097,20.9937163,,parking,,private,,,
transport,parking,52.3411469,21.0583664,,parking,,customers,,,surface
transport,parking,52.2522099,21.282378,,parking,,customers,,,
transport,parking,52.4390271,20.8629287,,parking,,,,,
transport,parking,52.3290486,20.9519894,,parking,,private,,,surface
transport,parking,52.3271358,20.9399051,,parking,,private,,,street_side
transport,parking,52.3274114,20.9389591,,parking,,private,,,street_side
transport,parking,52.3257863,20.938851,,parking,,private,,,street_side
transport,parking,52.3258761,20.9389634,,parking,,private,,,street_side
transport,parking,52.3256878,20.9388386,,parking,,private,,,street_side
transport,parking,52.325701,20.9393432,,parking,,private,,,street_side
transport,parking,52.3255726,20.9400271,,parking,,private,,,street_side
transport,parking,52.3260133,20.9377989,,parking,,private,,,street_side
transport,parking,52.3255715,20.9392009,,parking,,private,,,street_side
transport,parking,52.3258437,20.9384408,,parking,,private,,,street_side
transport,parking,52.3258468,20.9383715,,parking,,private,,,street_side
transport,parking,52.3258961,20.9383016,,parking,,private,,,street_side
transport,parking,52.3272452,20.9401547,,parking,,private,,,street_side
transport,parking,52.3272802,20.9387828,,parking,,private,,,street_side
transport,parking,52.1288404,21.0342412,,parking,,,,,
transport,parking,52.3275742,20.9369111,,parking,,private,,,street_side
transport,parking,52.3275644,20.9371294,,parking,,private,,,street_side
transport,parking,52.3285267,20.9477683,,parking,,private,,,surface
transport,parking,52.2283276,21.0715834,,parking,,,,,surface
transport,parking,52.3259617,20.9400515,,parking,,private,,,street_side
transport,parking,52.1721939,21.1489265,,parking,,,,,
transport,parking,52.1736711,21.1486768,,parking,,,,,
transport,parking,52.1736835,21.1485116,,parking,,,,,
transport,parking,52.1738234,21.1486507,,parking,,,,,
transport,parking,52.1739386,21.1484914,,parking,,,,,
transport,parking,52.1735443,21.1540341,,parking,,yes,,no,street_side
transport,parking,52.1738889,21.1538347,,parking,,,,,
transport,parking,52.2179257,21.0130871,,parking,,yes,,yes,street_side
transport,parking,52.0755692,21.0185721,,parking,,,,,street_side
transport,parking,52.075505,21.0192643,,parking,,,,,street_side
transport,parking,52.0755819,21.018773,,parking,,,,,street_side
transport,parking,52.1010251,21.0472938,,parking,,customers,,,street_side
transport,parking,52.1095164,21.0122195,,parking,,,,,
transport,parking,52.0966682,21.0090731,,parking,,private,,,street_side
transport,parking,52.3193836,21.0826797,,parking,,,,,
transport,parking,52.319518,21.0835943,,parking,,,,,
transport,parking,52.3614141,21.040443,,parking,,private,,,surface
transport,parking,52.1044899,21.0216947,,parking,,private,,,street_side
transport,parking,52.1875327,20.9470536,,parking,,,,,street_side
transport,parking,52.1888592,20.9484913,,parking,,,,,surface
transport,parking,52.1895688,20.9459765,,parking,,,,,street_side
transport,parking,52.189252,20.9456314,,parking,,,,,street_side
transport,parking,52.1894191,20.945819,,parking,,,,,street_side
transport,parking,52.1889979,20.9453475,,parking,,,,,street_side
transport,parking,52.188476,20.9447862,,parking,,,,,street_side
transport,parking,52.194531,20.9276255,,parking,,private,,,surface
transport,parking,52.1747685,20.9221747,,parking,,,,,
transport,parking,52.1704839,20.9229019,,parking,,private,,,
transport,parking,52.1691265,20.9315135,,parking,,,,,
transport,parking,52.1873234,20.9470792,,parking,,,,,
transport,parking,52.3214341,21.1167321,,parking,,private,,,surface
transport,parking,52.3286234,20.9559725,,parking,,private,,,surface
transport,parking,52.1868909,20.915602,,parking,,private,,,
transport,parking,52.3223451,21.0467663,,parking,,private,,,street_side
transport,parking,52.3300119,20.9469527,,parking,,private,,,street_side
transport,parking,52.3301993,20.9467748,,parking,,private,,,street_side
transport,parking,52.3253362,20.9458847,,parking,,private,,,surface
transport,parking,52.3289078,20.9420338,,parking,,yes,,no,street_side
transport,parking,52.3288241,20.9451329,,parking,,private,,,street_side
transport,parking,52.3283019,20.9449599,,parking,,private,,,street_side
transport,parking,52.3282252,20.9503353,,parking,,private,,,surface
transport,parking,52.3280864,20.9504544,,parking,,private,,,surface
transport,parking,52.3301353,20.9451516,,parking,,private,,,street_side
transport,parking,52.3308351,20.9429739,,parking,,customers,,no,street_side
transport,parking,52.2524376,21.0289201,,parking,,yes,,yes,surface
transport,parking,52.1810908,20.9044711,,parking,,,,,
transport,parking,52.1813752,20.905009,,parking,,,,,street_side
transport,parking,52.1614045,20.962041,,parking,,private,,,surface
transport,parking,52.2521568,20.9150376,,parking_space,,,,,surface
transport,parking,52.2536014,20.9149772,,parking,,yes,,no,surface
transport,parking,52.2532481,20.9143222,,parking,,yes,,no,surface
transport,parking,52.2526493,20.9135853,,parking,,yes,,no,surface
transport,parking,52.2525384,20.9145896,,parking,,yes,,no,surface
transport,parking,52.2535889,20.9156817,,parking,,customers,,no,surface
transport,parking,52.2529902,20.9149366,,parking,,customers,,no,surface
transport,parking,52.2527465,20.9151648,,parking,,customers,,no,surface
transport,parking,52.0768447,21.0227148,,parking,,,,,street_side
transport,parking,52.1649439,20.9360915,,parking,,,,,
transport,parking,52.1637936,20.9318931,,parking,,,,,street_side
transport,parking,52.1619884,20.9604004,,parking,,private,,,surface
transport,parking,52.1623329,20.9610756,,parking,,private,,,surface
transport,parking,52.1627306,20.9573454,,parking,,private,,,surface
transport,parking,52.1609972,20.9608901,,parking,,,,,
transport,parking,52.1610174,20.9608998,,parking,,,,,
transport,parking,52.3553363,21.0385277,,parking,,,,,surface
transport,parking,52.1602993,20.9621314,,parking,,,,,surface
transport,parking,52.1635039,20.9580516,,parking,,private,,,street_side
transport,parking,52.1623833,20.9610691,,parking,,,,,
transport,parking,52.1621858,20.9601041,,parking,,private,,,surface
transport,parking,52.1670335,20.9467207,Park&Fly Parking Lotnisko Okęcie,parking,,,,,
transport,parking,52.0638106,21.261747,,parking,,private,,,surface
transport,parking,52.0637214,21.2615628,,parking,,private,,,surface
transport,parking,52.245417,21.2911487,,parking,,,,,
transport,parking,52.1847125,20.837058,,parking,,yes,,no,street_side
transport,parking,52.1842524,20.8371667,,parking,,,,,street_side
transport,parking,52.1281827,21.2393381,,parking,,customers,,no,surface
transport,parking,52.1281219,21.2394762,,parking,,customers,,no,surface
transport,parking,52.1281762,21.2396443,,parking,,customers,,no,surface
transport,parking,52.1277395,21.2399982,,parking,,customers,,no,surface
transport,parking,52.2075997,21.0837253,,parking,,,,,
transport,parking,52.2067692,21.0817286,,parking,,,,,
transport,parking,52.2378217,21.1349414,,parking,,,,,surface
transport,parking,52.3587724,20.9536716,,parking,,private,,,street_side
transport,parking,52.3590119,20.9531843,,parking,,private,,,street_side
transport,parking,52.3592559,20.9534332,,parking,,private,,,street_side
transport,parking,52.3562435,20.9504332,,parking,,private,,,street_side
transport,parking,52.3561267,20.9501271,,parking,,private,,,street_side
transport,parking,52.0943717,21.0004621,,parking,,yes,,no,surface
transport,parking,52.1601157,21.1685395,,parking,,private,,,
transport,parking,52.1597241,21.1681178,,parking,,private,,,
transport,parking,52.2969537,21.0502178,,parking,,yes,,no,surface
transport,parking,52.2970029,21.0500488,,parking,,yes,,,surface
transport,parking,52.2962688,21.050148,,parking,,yes,,no,surface
transport,parking,52.2970431,21.0493031,,parking,,yes,,no,surface
transport,parking,52.2530462,20.9158743,,parking,,,,,surface
transport,parking,52.2531526,20.9161452,,parking,,yes,,no,surface
transport,parking,52.2346052,21.1085643,,parking,,yes,,no,street_side
transport,parking,52.2412244,21.1135917,,parking,,yes,,no,surface
transport,parking,52.2364088,21.111563,,parking,,yes,,no,street_side
transport,parking,52.2358665,21.1135407,,parking,,yes,,no,street_side
transport,parking,52.2376529,21.1021341,,parking,,yes,,no,street_side
transport,parking,52.2377683,21.1016836,,parking,,yes,,no,street_side
transport,parking,52.2442442,21.1150846,,parking,,,,,street_side
transport,parking,52.2123457,21.058668,,parking,,,,,street_side
transport,parking,52.212621,21.058668,,parking,,,,,street_side
transport,parking,52.212048,21.0586081,,parking,,,,,street_side
transport,parking,52.2117635,21.0586881,,parking,,,,,street_side
transport,parking,52.2112761,21.0586194,,parking,,,,,street_side
transport,parking,52.2109455,21.0586324,,parking,,,,,street_side
transport,parking,52.2108562,21.0586327,,parking,,,,,street_side
transport,parking,52.2100393,21.0587339,,parking,,,,,street_side
transport,parking,52.2097153,21.0588095,,parking,,,,,street_side
transport,parking,52.2094128,21.0589565,,parking,,,,,street_side
transport,parking,52.198715,20.9233152,,parking,,,,,street_side
transport,parking,52.1988138,20.9228397,,parking,,,,,street_side
transport,parking,52.1094531,21.1126648,,parking,,private,,,surface
transport,parking,52.1741945,21.0798622,,parking,,customers,,yes,surface
transport,parking,52.1890688,20.9575847,,parking,,customers,,,surface
transport,parking,52.1701621,20.8357972,,parking,,yes,,no,street_side
transport,parking,52.1699198,20.835669,,parking,,yes,,no,street_side
transport,parking,52.1693947,20.8353823,,parking,,yes,,no,street_side
transport,parking,52.2608434,20.9486598,,parking,,,,no,surface
transport,parking,52.1540433,21.0781463,,parking,,private,,,surface
transport,parking,52.2078073,20.7670755,,parking,,private,,,surface
transport,parking,52.2084102,20.7964558,,parking,,,,,surface
transport,parking,52.1108583,20.9658246,,parking,,private,,,street_side
transport,parking,52.1107897,20.9650228,,parking,,private,,,street_side
transport,parking,52.1106775,20.964867,,parking,,private,,,street_side
transport,parking,52.110754,20.9657232,,parking,,private,,,street_side
transport,parking,52.1107184,20.9647847,,parking,,private,,,street_side
transport,parking,52.1107304,20.9654604,,parking,,private,,,street_side
transport,parking,52.1989422,21.2458139,,parking,,yes,,no,street_side
transport,parking,52.1587624,20.9896445,,parking,,,,,
transport,parking,52.1589397,20.9895864,,parking,,private,,,street_side
transport,parking,52.1591547,20.9893801,,parking,,,,,
transport,parking,52.1975509,20.9822748,,parking,,,,,surface
transport,parking,52.1760218,20.9838833,,parking,,yes,,no,lane
transport,parking,52.0964422,21.0051866,,parking,,,,,street_side
transport,parking,52.0961907,21.0076466,,parking,,,,,
transport,parking,52.2143971,20.8912057,,parking,,customers,,no,surface
transport,parking,52.2144816,20.8916697,,parking,,customers,,no,surface
transport,parking,52.298486,21.0320583,,parking,,,,,
transport,parking,52.1067928,21.2664239,,parking,,yes,,no,surface
transport,parking,52.106149,21.2671082,,parking,,yes,,no,surface
transport,parking,52.1009775,20.8815451,,parking,,,,no,surface
transport,parking,52.1901222,20.816847,,parking,,,,,surface
transport,parking,52.1909259,20.86881,,parking,,,,no,surface
transport,parking,52.2858614,20.9729744,,parking,,yes,,no,street_side
transport,parking,52.2857016,20.9723798,Parking społeczny,parking,,customers,,yes,surface
transport,parking,52.2428166,20.9442088,,parking,,private,,,
transport,parking,52.2430475,20.9442513,,parking,,private,,,
transport,parking,52.2433309,20.9517714,,parking,,,,,street_side
transport,parking,52.2434617,20.9533986,,parking,,,,,street_side
transport,parking,52.2433807,20.9525377,,parking,,,,,street_side
transport,parking,52.1379349,21.0660546,,parking,,,,,
transport,parking,52.2471462,20.9429656,,parking,,yes,,,street_side
transport,parking,52.1739844,21.0388139,,parking,,yes,,,surface
transport,parking,52.2432449,21.013232,,parking,,private,,,surface
transport,parking,52.1538906,21.1843904,,parking,,,,,
transport,parking,52.2432257,20.9506293,,parking,,yes,,no,street_side
transport,parking,52.1098761,21.2745639,,parking,,yes,,no,surface
transport,parking,52.1095914,21.275451,,parking,,yes,,no,surface
transport,parking,52.073012,21.0193536,,parking,,private,,,
transport,parking,52.0732923,21.0203299,,parking,,private,,,
transport,parking,52.1510339,21.1788319,,parking,,private,,,
transport,parking,52.1504941,21.1773053,,parking,,,,,
transport,parking,52.3033441,21.161063,,parking,,,,,surface
transport,parking,52.3453382,20.8727911,,parking,,,,,
transport,parking,52.1065147,21.271271,,parking,,yes,,no,surface
transport,parking,52.1976347,20.6943982,,parking,,,,,
transport,parking,52.197096,20.694489,,parking,,,,,
transport,parking,52.2133517,20.7437651,,parking,,,,,
transport,parking,52.2124238,20.7433085,,parking,,,,,
transport,parking,52.2126526,20.7426031,,parking,,,,,
transport,parking,52.1623186,21.0324308,,parking,parking,private,,,multi-storey
transport,parking,52.1440918,21.0651279,,parking,parking,private,,,multi-storey
transport,parking,52.1439064,21.0650268,,parking,parking,,,,multi-storey
transport,parking,52.0698611,21.0292849,,parking,,,,,street_side
transport,parking,52.1905804,20.9469408,,parking,,private,,,
transport,parking,52.2464634,21.2800092,,parking,,,,,
transport,parking,52.0806154,21.0299772,,parking,,,,,street_side
transport,parking,52.4109532,20.9397175,,parking,,,,,
transport,parking,52.4107357,20.939244,,parking,,,,,
transport,parking,52.188024,20.9081456,,parking,,yes,,no,street_side
transport,parking,52.0769503,21.0285197,,parking,,,,,surface
transport,parking,52.0614631,21.0298144,,parking,,private,,,surface
transport,parking,52.0639317,21.0292824,,parking,,,,,street_side
transport,parking,52.0635329,21.0290562,,parking,,yes,,,street_side
transport,parking,52.0737271,21.0265538,,parking,,,,,street_side
transport,parking,52.2917404,21.0549134,,parking,,yes,,no,surface
transport,parking,52.2917888,21.0555236,,parking,,,,,
transport,parking,52.2915041,21.0544266,,parking,,yes,,no,surface
transport,parking,52.2881152,21.0530625,,parking,,,,,street_side
transport,parking,52.288226,21.0538176,,parking,,,,,street_side
transport,parking,52.2882818,21.0541649,,parking,,,,,street_side
transport,parking,52.2883892,21.0543017,,parking,,,,,
transport,parking,52.1094062,20.6540233,,parking,,,,,street_side
transport,parking,52.3091023,21.100821,,parking,,,,,
transport,parking,52.3084124,21.1018687,,parking,,,,,
transport,parking,52.3084827,21.1019679,,parking,,,,,
transport,parking,52.2772805,21.0808198,,parking,,yes,,no,surface
transport,parking,52.1477736,21.0182763,,parking,,,,,
transport,parking,52.1486112,21.0182381,,parking,,,,,
transport,parking,52.1452644,21.0531559,,parking,,yes,,no,street_side
transport,parking,52.145541,21.0538629,,parking,,yes,,no,street_side
transport,parking,52.340991,20.933825,,parking,,private,,no,surface
transport,parking,52.3409895,20.9352784,,parking,,private,,no,surface
transport,parking,52.3409467,20.9327234,,parking,,private,,,surface
transport,parking,52.3433029,20.9275783,,parking,,yes,,no,street_side
transport,parking,52.3434466,20.9279396,,parking,,yes,,no,surface
transport,parking,52.3135743,21.1878445,,parking,,,,,
transport,parking,52.3139236,21.1879304,,parking,,,,,
transport,parking,52.145753,21.0495017,,parking,,yes,,no,surface
transport,parking,52.0602904,21.0443247,,parking,,private,,,
transport,parking,52.3141875,21.1919991,,parking,,,,,surface
transport,parking,52.1995714,21.0096967,,parking,,private,,,surface
transport,parking,52.1457389,21.0461993,,parking,,,,,street_side
transport,parking,52.1456916,21.0460548,,parking,,,,,street_side
transport,parking,52.1595907,21.0338379,,parking,,private,,,street_side
transport,parking,52.1606666,21.034133,,parking,,,,,street_side
transport,parking,52.1606209,21.0343492,,parking,,,,,street_side
transport,parking,52.1604968,21.0340455,,parking,,,,,
transport,parking,52.1594655,21.0356277,,parking,,private,,,street_side
transport,parking,52.1594241,21.0355791,,parking,,yes,,,street_side
transport,parking,52.1595352,21.0341627,,parking,,private,,,street_side
transport,parking,52.1570352,21.0351999,,parking,,,,,surface
transport,parking,52.1466534,21.049645,,parking,,yes,,,
transport,parking,52.4466275,20.9776024,,parking,,,,,
transport,parking,52.1771139,20.9966305,,parking,,customers,,no,surface
transport,parking,52.3092196,20.9937741,,parking,,,,,
transport,parking,52.3103854,20.993516,,parking,,,,,
transport,parking,52.2469136,21.0806065,,parking,,,,,surface
transport,parking,52.1243574,21.0177525,,parking,,,,,
transport,parking,52.1358821,21.0183848,,parking,,customers,,,street_side
transport,parking,52.1355813,21.0183151,,parking,,customers,,,street_side
transport,parking,52.1353129,21.018318,,parking,,customers,,,street_side
transport,parking,52.1355687,21.0185303,,parking,,customers,,,street_side
transport,parking,52.1359163,21.0186398,,parking,,customers,,,street_side
transport,parking,52.1357789,21.0186301,,parking,,customers,,,street_side
transport,parking,52.2807137,21.1338577,,parking,,yes,,yes,surface
transport,parking,52.2821406,21.1335426,,parking,,yes,,yes,surface
transport,parking,52.2802533,21.1342612,,parking,,yes,,yes,surface
transport,parking,52.0669185,21.0323124,,parking,,private,,,surface
transport,parking,52.2104039,20.7916212,,parking,,,,,surface
transport,parking,52.2344478,21.0192408,,parking,,permit,,no,surface
transport,parking,52.2332424,21.0213416,,parking,,customers,,yes,surface
transport,parking,52.2190142,20.8845112,,parking,,private,,,
transport,parking,52.2190782,20.8842522,,parking,,private,,,
transport,parking,52.2182686,20.8823911,,parking,,private,,,
transport,parking,52.1453239,21.0477389,,parking,,,,,
transport,parking,52.1448273,21.0484092,,parking,,,,,
transport,parking,52.2306529,21.0302544,,parking,,yes,,yes,surface
transport,parking,52.3442228,20.9519537,,parking,,customers,,no,surface
transport,parking,52.3169448,21.1643207,,parking,,customers,,no,surface
transport,parking,52.2270073,21.3505493,,parking_space,,,,,surface
transport,parking,52.2266837,21.350184,,parking,,private,,,surface
transport,parking,52.1894814,21.01405,,parking,,private,,,street_side
transport,parking,52.1894376,21.0141758,,parking,,private,,,street_side
transport,parking,52.1898761,21.013683,,parking,,yes,,,street_side
transport,parking,52.143988,20.8610285,,parking,,private,,,
transport,parking,52.1108454,21.0121117,,parking,,,,,
transport,parking,52.1104848,21.0121587,,parking,,,,,street_side
transport,parking,52.1102991,21.0111552,,parking,,yes,,no,street_side
transport,parking,52.1127536,21.017839,,parking,,,,,
transport,parking,52.1127519,21.0176189,,parking,,private,,,
transport,parking,52.1121638,21.0179506,,parking,,,,,
transport,parking,52.1121689,21.0176452,,parking,,private,,,
transport,parking,52.0741429,21.0140588,,parking,,,,,surface
transport,parking,52.1145575,21.0174025,,parking,,private,,,
transport,parking,52.3323482,20.8766782,,parking,,,,,
transport,parking,52.1235059,20.7578153,,parking,,,,,surface
transport,parking,52.1730383,21.1536149,,parking,,yes,,no,street_side
transport,parking,52.2496256,21.0142354,,parking,,yes,,no,surface
transport,parking,52.2978673,21.1030253,,parking,,,,,surface
transport,parking,52.2872663,21.1130227,,parking,,,,,surface
transport,parking,52.0967972,21.073256,,parking,,private,,,
transport,parking,52.0968343,21.0733842,,parking,,private,,,
transport,parking,52.0964712,21.0734937,,parking,,private,,,
transport,parking,52.2161393,20.8744181,,parking,,customers,,no,surface
transport,parking,52.1831305,21.0577907,,parking,,,,no,
transport,parking,52.1839598,21.0579916,,parking,,,,no,
transport,parking,52.2011278,21.0364155,,parking,,customers,,,surface
transport,parking,52.199384,21.0380781,,parking,,customers,,,surface
transport,parking,52.2915411,21.1115894,Parking P+R,parking,,,,,surface
transport,parking,52.204108,21.0488969,,parking,,yes,,no,surface
transport,parking,52.2052479,21.0485952,,parking,,yes,,no,surface
transport,parking,52.2826089,21.1338595,,parking,,yes,,yes,surface
transport,parking,52.2827448,21.1342024,,parking,,yes,,yes,surface
transport,parking,52.2019557,21.0492609,,parking,,,,,surface
transport,parking,52.20318,21.0509069,,parking,,,,,street_side
transport,parking,52.2063599,21.0500792,,parking,,,,,street_side
transport,parking,52.2052399,21.0492447,,parking,,,,,street_side
transport,parking,52.280615,21.1376963,,parking,,,,,surface
transport,parking,52.4147637,21.1892048,,parking,,,,,surface
transport,parking,52.2656402,21.03692,,parking,,customers,,,surface
transport,parking,52.2651108,21.037235,,parking,,customers,,,surface
transport,parking,52.3894422,21.2016402,,parking,,,,,
transport,parking,52.3609039,21.1632002,,parking,,,,,
transport,parking,52.1659603,21.0131164,,parking,,,,,surface
transport,parking,52.1785071,21.0162072,,parking,,,,,surface
transport,parking,52.1775322,21.0161929,,,,,,,
transport,parking,52.17825,21.0176083,,parking,,,,,surface
transport,parking,52.1512961,20.916064,,parking,,,,,surface
transport,parking,52.1893031,21.013989,,parking,,yes,,no,surface
transport,parking,52.1541745,20.9181315,,parking,,,,,surface
transport,parking,52.1845512,21.0055728,,parking,,private,,,surface
transport,parking,52.1846012,21.0056316,,parking,,private,,,surface
transport,parking,52.1876546,21.0058522,,parking,,yes,,no,surface
transport,parking,52.1544146,20.9192027,,parking,,,,,street_side
transport,parking,52.1544921,20.9194226,,parking,,,,,street_side
